match_id,innings,team,opponent,ball,batsman,non_striker,bowler,scored_runs,extras,total,extra_type,wicket,wicket_type,player_out,fielders,winner
1115777,1st innings,England,New Zealand,0.1,JJ Roy,JM Bairstow,TG Southee,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,0.2,JJ Roy,JM Bairstow,TG Southee,2,0,2,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,0.3,JJ Roy,JM Bairstow,TG Southee,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,0.4,JJ Roy,JM Bairstow,TG Southee,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,0.5,JJ Roy,JM Bairstow,TG Southee,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,0.6,JJ Roy,JM Bairstow,TG Southee,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,1.1,JM Bairstow,JJ Roy,TA Boult,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,1.2,JM Bairstow,JJ Roy,TA Boult,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,1.3,JM Bairstow,JJ Roy,TA Boult,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,1.4,JM Bairstow,JJ Roy,TA Boult,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,1.5,JM Bairstow,JJ Roy,TA Boult,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,1.6,JM Bairstow,JJ Roy,TA Boult,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,2.1,JJ Roy,JM Bairstow,TG Southee,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,2.2,JJ Roy,JM Bairstow,TG Southee,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,2.3,JJ Roy,JM Bairstow,TG Southee,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,2.4,JJ Roy,JM Bairstow,TG Southee,1,0,1,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,2.5,JM Bairstow,JJ Roy,TG Southee,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,2.6,JM Bairstow,JJ Roy,TG Southee,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,3.1,JJ Roy,JM Bairstow,TA Boult,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,3.2,JJ Roy,JM Bairstow,TA Boult,4,0,4,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,3.3,JJ Roy,JM Bairstow,TA Boult,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,3.4,JJ Roy,JM Bairstow,TA Boult,4,0,4,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,3.5,JJ Roy,JM Bairstow,TA Boult,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,3.6,JJ Roy,JM Bairstow,TA Boult,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,4.1,JM Bairstow,JJ Roy,TG Southee,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,4.2,JM Bairstow,JJ Roy,TG Southee,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,4.3,JM Bairstow,JJ Roy,TG Southee,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,4.4,JM Bairstow,JJ Roy,TG Southee,4,0,4,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,4.5,JM Bairstow,JJ Roy,TG Southee,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,4.6,JM Bairstow,JJ Roy,TG Southee,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,5.1,JJ Roy,JM Bairstow,TA Boult,0,0,0,NA,0,NA,NA,NA,1
1115777,1st innings,England,New Zealand,5.2,JJ Roy,JM Bairstow,TA Boult,0,0,0,NA,0,NA,NA,NA,1
